athlete_id,rank,discipline,season,date,event_id,event_location,d_cat,firstname,lastname,age,gender,country,height,arm_span,paraclimbing_sport_class,birthday,keep
12889,15,lead,2024,2024-09-22,1379,Ostermundigen,237,Ilai,BAR ILAN,17.0,male,ISR,,,,2007-06-06,True
12915,44,speed,2022,2022-05-30,1237,Salt Lake City,2,Terence,SARAMANDIF,22.0,male,MRI,176.0,,,2002-03-29,True
12859,43,boulder,2024,2024-10-06,1390,Genova,231,Ema,GALEOVA,21.0,female,CZE,,,,2002-11-24,True
12909,8,lead,2021,2021-07-25,1219,Veliko Tarnovo,233,Konstantinos,SIDERIS,22.0,male,GRE,,,,2002-05-17,True
12910,13,lead,2021,2021-07-25,1219,Veliko Tarnovo,241,Giannis,BENOS,18.0,male,GRE,,,,2006-07-31,True
12852,44,boulder,2024,2024-09-29,1375,Troyes,255,Lana,GORIC,17.0,female,SLO,162.0,,,2007-05-02,True
12919,35,boulder,2021,2021-08-08,1207,Krakow,231,Monika,BŁACHUT,24.0,female,POL,,,,2000-09-20,True
12911,34,boulder,2024,2024-09-29,1375,Troyes,251,Eftychia,SPANOU,18.0,female,GRE,,,,2006-06-22,True
12906,6,speed,2023,2023-12-09,1312,Pretoria,614,Doriane,SARAMANDIF,19.0,female,MRI,,,,2005-02-12,True
12923,6,lead,2021,2021-07-25,1219,Veliko Tarnovo,257,Joana,HRISTANOVA,18.0,female,BUL,165.0,,,2006-08-05,True
12902,38,boulder,2024,2024-08-31,1396,Guiyang,27,Mariana,HANGGI CORREIA,17.0,female,BRA,,,,2006-12-07,True
12929,8,speed,2021,2021-07-31,1220,Zilina,258,Greta,GUITTI,17.0,female,ITA,,,,2007-09-19,True
12931,5,lead,2021,2021-07-25,1219,Veliko Tarnovo,257,Giulia,PASSINI,17.0,female,ITA,,,,2006-10-10,True
12913,40,boulder,2023,2023-06-11,1329,Duisburg,239,Iasonas,VALSAMIDIS,17.0,male,GRE,176.0,181.0,,2006-10-27,True
12878,11,lead,2024,2024-10-06,1361,Seoul,5,Tomona,TAKAO,20.0,female,JPN,,,,2004-09-13,True
12912,66,boulder,2023,2023-05-07,1323,Graz,239,Vasileios,BERTOS,18.0,male,GRE,174.0,,,2006-03-05,True
12927,24,lead,2024,2024-09-29,1375,Troyes,233,Alon,PELEG LIEBLICH,18.0,male,ISR,,,,2006-04-06,True
12947,1,boulder,2024,2024-09-29,1375,Troyes,255,Lucy,GARLICK,17.0,female,GBR,165.0,,,2007-03-01,True
12926,35,boulder,2023,2023-06-11,1329,Duisburg,255,Shani,MARK,17.0,female,ISR,,,,2007-02-17,True
12892,24,lead,2024,2024-09-22,1379,Ostermundigen,233,Gioele,PIFFER,18.0,male,ITA,,,,2006-06-11,True
12901,27,boulder,2024,2024-08-31,1396,Guiyang,31,Laura,FARHAT DE ARAUJO FRAGA TIMO,17.0,female,BRA,,,,2007-09-03,True
12920,23,lead,2022,2022-09-01,1246,United States,9,Vasil,VASSILEV,20.0,male,BUL,,,,2004-03-09,True
12930,9,lead,2021,2021-07-25,1219,Veliko Tarnovo,241,Simone,PARRAVICINI,17.0,male,ITA,,,,2006-11-03,True
12949,47,boulder,2023,2023-06-11,1329,Duisburg,255,Darja,DROZDOVA,17.0,female,LAT,,,,2007-07-24,True
12946,28,boulder,2021,2021-08-08,1207,Krakow,231,Marina,KHISAMOVA,27.0,female,RUS,165.0,,,1996-11-19,True
12916,57,boulder,2024,2024-09-12,1392,Koper,355,Iraklis,PAKOS,19.0,male,GRE,183.0,188.0,,2005-03-07,True
12918,47,boulder,2024,2024-09-29,1375,Troyes,235,Georgios,ORFANOS,19.0,male,GRE,,,,2005-08-03,True
12903,35,boulder,2024,2024-09-22,1360,Prague,3,Rodrigo,IASI HANADA,21.0,male,BRA,,,,2002-11-11,True
12922,24,lead,2024,2024-09-29,1375,Troyes,237,Ivan,RUSEV,16.0,male,BUL,,,,2007-10-11,True
12950,45,lead,2024,2024-09-29,1375,Troyes,253,Julija,SILINA,17.0,female,LAT,,,,2007-07-10,True
12942,46,boulder,2024,2024-09-29,1375,Troyes,235,Deni,UŠIĆ,18.0,male,CRO,,,,2006-09-16,True
12932,5,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Gabriele,PASINI,19.0,male,ITA,,,,2005-08-30,True
12934,5,speed,2024,2024-03-17,1363,Lublin,250,Magdalena,BLACHNICKA,19.0,female,POL,,,,2005-04-15,True
12928,24,lead,2021,2021-07-31,1220,Zilina,237,Yan,MATAN LANDSMANN,20.0,male,ISR,,,,2004-01-22,True
12945,41,boulder,2021,2021-08-08,1207,Krakow,227,Luka,TRUMBIĆ,32.0,male,CRO,,,,1991-12-29,True
12840,11,lead,2024,2024-07-21,1372,Žilina,249,Lorraine,KERVYN,19.0,female,BEL,,,,2005-05-20,True
12921,46,boulder,2024,2024-09-29,1375,Troyes,255,Veronika,IGNATOVA,16.0,female,BUL,,,,2007-12-06,True
12963,2,lead,2023,2023-08-10,1338,Bern,753,Nobuhiro,YASURAOKA,32.0,male,JPN,,,Partial Hand: AU3,1992-09-11,True
12933,12,lead,2021,2021-07-25,1219,Veliko Tarnovo,237,Matej,KNEZEVIC,20.0,male,SRB,,,,2004-08-18,True
12943,32,boulder,2023,2023-06-11,1329,Duisburg,255,Sara,LANČA,18.0,female,CRO,,,,2006-02-21,True
12940,64,boulder,2023,2023-05-07,1323,Graz,255,Csenge,RÉPCEVÖLGYI,18.0,female,HUN,,,,2006-08-09,True
12965,6,lead,2024,2024-09-28,1391,Arco (TN),565,Masako,WATANABE,48.0,female,JPN,155.0,,Single-leg/ Single-legged Climbing: AL2,1976-05-05,True
12938,44,lead,2021,2021-08-31,1186,Voronezh,33,Eva,DJAGORA,18.0,female,MKD,,,,2006-05-01,True
12937,46,lead,2021,2021-08-31,1186,Voronezh,29,Mihaela,SANEVA,18.0,female,MKD,,,,2005-10-31,True
12964,4,lead,2024,2024-09-28,1391,Arco (TN),585,Takuya,OKADA,34.0,male,JPN,,,"Limited Range, Power & Stability 1: RP1",1990-08-19,True
12973,4,lead,2021,2021-09-17,1225,Moscow,529,Artem,BONDARENKO,20.0,male,RUS,,,Visually Impaired Climbing: B1,2004-04-27,True
12939,97,lead,2023,2023-08-12,1301,Bern,5,Sara,TRAJKOSKA,18.0,female,MKD,,,,2006-02-11,True
12948,45,lead,2023,2023-07-02,1328,Imst,253,Lily,KINNERSLEY,17.0,female,GBR,,,,2007-04-12,True
12980,10,lead,2021,2021-09-17,1225,Moscow,561,Evgenii,SMIRNOV,38.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1986-07-06,True
12977,8,lead,2021,2021-09-17,1225,Moscow,597,Daria,MAIUK,30.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1994-06-24,True
12979,13,lead,2021,2021-09-17,1225,Moscow,561,Andrey,TIHOMIROV,44.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1980-01-21,True
12975,9,lead,2021,2021-09-17,1225,Moscow,529,Nikita,KHAVER,23.0,male,RUS,,,Visually Impaired Climbing: B1,2001-03-05,True
12983,28,boulder,2021,2021-08-31,1186,Voronezh,31,Galina,RASPUTKO,20.0,female,RUS,,,,2004-03-27,True
12989,9,lead,2021,2021-09-17,1225,Moscow,593,Sergei,IANKIN,33.0,male,RUS,,,"Limited Range, Power & Stability 3: RP3",1991-01-08,True
12935,44,boulder,2024,2024-09-29,1375,Troyes,239,Jan,SWĘD,17.0,male,POL,,,,2007-03-22,True
12994,5,lead,2021,2021-09-17,1225,Moscow,597,Anastasiia,KOMAR,37.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1986-12-15,True
12952,7,lead,2021,2021-09-17,1225,Moscow,533,Vasile-Valentin,ANDRIES,35.0,male,ROU,,,Visually Impaired Climbing: B2,1989-06-24,True
12978,4,lead,2021,2021-09-17,1225,Moscow,545,Oxana,OSADCHAYA,28.0,female,RUS,,,Visually Impaired Climbing: B1,1996-09-12,True
12996,35,lead,2021,2021-08-31,1186,Voronezh,33,Ömür,ÖZCAN,18.0,female,TUR,,,,2006-01-14,True
12997,41,lead,2024,2024-09-29,1375,Troyes,233,Muhammed Oğuz,KAĞANOĞLU,17.0,male,TUR,,,,2006-12-27,True
12961,2,lead,2024,2024-09-28,1391,Arco (TN),753,Liviu - Nicolae,MATEI,24.0,male,ROU,167.0,164.0,Partial Hand: AU3,1999-11-22,True
12998,47,lead,2024,2024-09-29,1375,Troyes,237,Mustafa Sacit,SUMER,17.0,male,TUR,,,,2007-02-14,True
13001,28,lead,2023,2023-07-02,1328,Imst,249,Zeli̇ha,EL,19.0,female,TUR,,,,2005-03-25,True
13006,5,lead,2021,2021-09-17,1225,Moscow,545,Monika,BUZAS,22.0,female,ROU,,,Visually Impaired Climbing: B1,2002-05-16,True
13021,1,boulder,2024,2024-10-06,1361,Seoul,7,Annie,SANDERS,17.0,female,USA,162.0,,,2007-07-22,True
12991,4,lead,2021,2021-09-17,1225,Moscow,537,Sergei,SHARAPOV,36.0,male,RUS,,,Visually Impaired Climbing: B3,1988-07-29,True
12993,5,lead,2021,2021-09-17,1225,Moscow,577,Vasiliy,RAGOZIN,19.0,male,RUS,,,Partial-arm / Partial-armed Climbing: AU2,2005-07-17,True
12976,12,lead,2021,2021-09-17,1225,Moscow,561,Vladimir,PYZIN,30.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1994-04-25,True
12746,19,lead,2023,2023-09-16,1330,Helsinki,233,Max,DINGER,19.0,male,GER,,,,2005-09-19,True
13020,38,lead,2024,2024-09-07,1359,Koper,5,Adriene Akiko,CLARK,19.0,female,USA,168.0,,,2004-12-06,True
12788,48,boulder,2022,2022-08-06,1272,Graz,255,Eevi,KOKKONEN,18.0,female,FIN,,,,2006-03-30,True
12981,33,boulder,2024,2024-10-06,1361,Seoul,3,Iman,AREZEH,22.0,male,IRI,178.0,181.0,,2002-02-13,True
13024,15,lead,2023,2023-08-27,1304,South Korea,29,Alina,ALBERT,17.0,female,USA,154.0,154.0,,2006-10-11,True
13034,9,speed,2024,2024-10-06,1361,Seoul,2,Samuel,WATSON,18.0,male,USA,178.0,180.0,,2006-02-27,True
13023,19,boulder,2024,2024-08-31,1396,Guiyang,31,Sienna,PEREZ,17.0,female,USA,,,,2007-08-13,True
13009,9,lead,2021,2021-09-17,1225,Moscow,597,Arielle,RAUSIN,31.0,female,USA,,,Seated Climbing: AL1,1993-09-06,True
13040,14,boulder,2024,2024-10-06,1361,Seoul,3,Sorato,ANRAKU,17.0,male,JPN,168.0,181.0,,2006-11-14,True
13026,22,boulder,2021,2021-08-31,1186,Voronezh,11,Aj,FLYNN,21.0,male,USA,,,,2003-08-22,True
12988,4,lead,2021,2021-09-17,1225,Moscow,597,Daria,MOROZOVA,36.0,female,RUS,,,"Limited Range, Power & Stability 1: RP1",1988-08-04,True
13029,29,boulder,2024,2024-05-06,1355,Salt Lake CIty,3,Dillon,COUNTRYMAN,18.0,male,USA,164.0,,,2006-04-10,True
13028,24,lead,2023,2023-08-27,1304,South Korea,9,Sergey,LAKHNO,20.0,male,USA,,,,2004-07-25,True
13027,12,boulder,2024,2024-10-06,1361,Seoul,3,Adam,SHAHAR,18.0,male,USA,,,,2005-11-03,True
13011,7,lead,2021,2021-10-11,1224,United States,589,Leorenz,CAPILI,36.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",1988-04-24,True
13022,12,lead,2024,2024-08-31,1396,Guiyang,25,Ella,FISHER,17.0,female,USA,,,,2006-10-29,True
13018,20,lead,2021,2021-08-31,1186,Voronezh,25,Ella,VON DUNGEN,21.0,female,USA,,,,2003-07-13,True
13010,8,lead,2021,2021-10-11,1224,United States,601,Denise,STYPULKOWSKI,34.0,female,USA,,,"Limited Range, Power & Stability 2: RP2",1990-07-31,True
13012,1,lead,2021,2021-10-11,1224,United States,593,Micah,WINKLE,19.0,male,USA,176.0,180.0,"Limited Range, Power & Stability 3: RP3",2005-05-16,True
12995,11,lead,2021,2021-09-17,1225,Moscow,585,Dmitrii,STIKHIN,33.0,male,RUS,,,"Limited Range, Power & Stability 1: RP1",1991-05-27,True
13052,1,speed,2024,2024-09-29,1375,Troyes,254,Kseniia,HORIELOVA,17.0,female,UKR,,,,2007-03-17,True
12974,13,lead,2021,2021-09-17,1225,Moscow,561,Aleksandr,UKHATKIN,44.0,male,RUS,,,Single-leg/ Single-legged Climbing: AL2,1979-12-02,True
12999,44,speed,2021,2021-09-21,1185,Moscow,2,Ferhat,BEKMEZ,21.0,male,TUR,,,,2003-04-26,True
13031,14,lead,2024,2024-08-31,1396,Guiyang,13,Declan,OSGOOD,17.0,male,USA,,,,2007-09-18,True
12858,8,speed,2021,2021-07-04,1218,Puurs,258,Chiara,LO CHIANO,18.0,female,ITA,,,,2006-06-15,True
12829,13,lead,2021,2021-07-15,1223,Briançon,589,Livien,LANGLOIS,32.0,male,FRA,,,Partial-arm / Partial-armed Climbing: AU2,1992-04-14,True
13039,16,boulder,2022,2022-09-01,1246,United States,31,Mio,NUKUI,18.0,female,JPN,,,,2006-07-19,True
13042,18,lead,2021,2021-08-31,1186,Voronezh,29,Nao,MORI,19.0,female,JPN,,,,2005-04-02,True
13073,40,lead,2021,2021-08-31,1186,Voronezh,29,Xeniya,KASYANOVA,19.0,female,KAZ,,,,2005-07-05,True
13048,37,boulder,2021,2021-08-31,1186,Voronezh,15,Anton,LOGVINETS,19.0,male,KGZ,,,,2005-07-29,True
13066,42,boulder,2021,2021-08-31,1186,Voronezh,19,Yelissey,SLEPTSOV,18.0,male,KAZ,,,,2006-06-29,True
13049,27,speed,2024,2024-08-31,1396,Guiyang,10,Ilia,MYSAKOV,18.0,male,KGZ,,,,2006-01-23,True
13069,19,speed,2024,2024-08-31,1396,Guiyang,30,Dominika,STEFANOVICH,17.0,female,KAZ,,,,2007-01-20,True
13079,12,lead,2023,2023-08-10,1338,Bern,753,Biman,BISWAS,38.0,male,IND,,,Partial Hand: AU3,1986-04-26,True
13008,3,lead,2023,2023-06-24,1341,Villars-sur-Ollon,565,Hannah,MCFADDEN,28.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1996-01-23,True
13044,1,lead,2024,2024-08-31,1396,Guiyang,9,Yusuke,SUGIMOTO,18.0,male,JPN,167.0,,,2006-06-19,True
13037,12,lead,2021,2021-08-31,1186,Voronezh,9,David,KWON,21.0,male,USA,,,,2003-06-05,True
13050,20,speed,2021,2021-08-31,1186,Voronezh,14,Evgenii,GORSHKOV,20.0,male,KGZ,,,,2004-09-03,True
13030,49,boulder,2024,2024-09-22,1360,Prague,3,Hugo,HOYER,17.0,male,USA,181.0,,,2007-03-19,True
13062,40,lead,2021,2021-08-31,1186,Voronezh,17,Petr,KARLIN,18.0,male,KAZ,,,,2006-07-01,True
13080,1,lead,2023,2023-08-10,1338,Bern,549,Sunita,DHONDAPPANAVAR,28.0,female,IND,,,Visually Impaired Climbing: B3,1996-06-14,True
13078,10,speed,2023,2023-10-22,1349,Chongqing,198,Nurgozha,SEIIT,16.0,male,KAZ,,,,2007-12-19,True
13063,26,speed,2024,2024-08-31,1396,Guiyang,10,Shynggys,TASTANBEK,19.0,male,KAZ,,,,2005-04-10,True
13074,15,boulder,2023,2023-10-22,1349,Chongqing,195,Artem,MEDVEDEV,20.0,male,KAZ,,,,2004-08-05,True
13059,58,boulder,2024,2024-08-31,1396,Guiyang,11,Ivan,LAVROV,18.0,male,KAZ,,,,2006-08-13,True
13033,32,speed,2023,2023-09-24,1303,Wujiang,2,Richard,LI,18.0,male,USA,,,,2006-08-10,True
13081,6,lead,2021,2021-09-17,1225,Moscow,545,Sujatha,MANCHIPATTANA KRISHNEGOWDA,31.0,female,IND,,,Visually Impaired Climbing: B1,1993-06-05,True
13053,49,boulder,2022,2022-04-10,1258,Chambéry,255,Sofiia,TYMCHENKO,19.0,female,UKR,,,,2005-08-30,True
13032,8,speed,2022,2022-09-01,1246,United States,18,Auggie,CHI,17.0,male,USA,168.0,,,2007-03-20,True
13084,22,boulder,2023,2023-12-18,1347,Mar del Plata,435,Andres Alejandro,DIAZ VILLARROEL,18.0,male,ECU,,,,2006-08-06,True
13058,22,speed,2024,2024-08-31,1396,Guiyang,30,Anna,BALARSHINA,17.0,female,KAZ,,,,2007-04-25,True
13056,16,speed,2024,2024-09-29,1375,Troyes,238,Yaroslav,SUMENKIN,17.0,male,UKR,180.0,,,2007-05-29,True
13064,51,lead,2024,2024-08-31,1396,Guiyang,29,Arina,KOZLOVA,17.0,female,KAZ,,,,2007-02-10,True
13067,50,lead,2024,2024-10-06,1361,Seoul,1,Azat,MAIKOTOV,21.0,male,KAZ,,,,2003-02-03,True
13055,53,boulder,2024,2024-10-06,1390,Genova,227,Mykyta,MYRONENKO,22.0,male,UKR,,,,2002-04-20,True
13019,27,boulder,2024,2024-09-12,1392,Koper,375,Sophia,HOERMANN,20.0,female,USA,,,,2004-02-20,True
13083,20,speed,2023,2023-08-27,1304,South Korea,14,Alan Gael,FLORES,17.0,male,ECU,,,,2007-04-26,True
13072,7,speed,2023,2023-10-22,1349,Chongqing,214,Viktoriya,ADAMENKO,18.0,female,KAZ,,,,2006-01-16,True
13092,4,speed,2023,2023-07-08,1342,Singapore,214,Joga,PURTY,17.0,female,IND,,,,2007-01-26,True
13090,5,speed,2023,2023-07-08,1342,Singapore,198,Suraj Singh,THAKUR,18.0,male,IND,,,,2006-01-02,True
13025,11,speed,2024,2024-10-06,1361,Seoul,6,Sophia,CURCIO,18.0,female,USA,159.0,159.0,,2006-02-15,True
12982,23,boulder,2024,2024-08-31,1396,Guiyang,27,Sara,ZERAATZADEH,18.0,female,IRI,,,,2006-04-21,True
13091,43,lead,2023,2023-08-27,1304,South Korea,13,Ronit,BANDRA,17.0,male,IND,,,,2007-06-10,True
13045,19,speed,2024,2024-10-06,1361,Seoul,6,Fumika,KAWAKAMI,18.0,female,JPN,,,,2006-06-09,True
13106,85,boulder,2021,2021-09-21,1185,Moscow,3,Alex,MENDES JÚNIOR,24.0,male,BRA,171.0,174.0,,1999-11-17,True
13113,7,lead,2024,2024-05-09,1388,Salt Lake City,585,Joshua,UNTERMAN,44.0,male,USA,,,"Limited Range, Power & Stability 1: RP1",1980-06-17,True
13093,28,speed,2021,2021-08-31,1186,Voronezh,34,Vidula,ABHALE,17.0,female,IND,,,,2007-03-19,True
13104,34,speed,2021,2021-09-21,1185,Moscow,6,Thita,CHINTASAK,26.0,female,THA,,,,1998-01-10,True
13123,5,lead,2021,2021-10-11,1224,United States,565,Deborah,BEVILACQUA,56.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1968-09-24,True
13112,7,lead,2023,2023-05-18,1335,Salt Lake City,589,Atticus,MATKIN,24.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",2000-06-11,True
13119,4,lead,2024,2024-09-28,1391,Arco (TN),601,Caroline,WINSTEL,35.0,female,USA,171.0,,"Limited Range, Power & Stability 2: RP2",1989-03-20,True
13043,53,speed,2024,2024-10-06,1361,Seoul,2,Shuto,FUJINO,19.0,male,JPN,,,,2004-11-28,True
13095,47,lead,2023,2023-07-02,1328,Imst,253,Omur,OZCAN,18.0,female,TUR,,,,2006-01-14,True
13060,34,speed,2024,2024-10-06,1361,Seoul,2,Damir,TOKTAROV,17.0,male,KAZ,,,,2007-09-20,True
13105,20,boulder,2023,2023-12-18,1347,Mar del Plata,439,Camila,FLORES,32.0,female,BRA,,,,1992-05-11,True
13120,11,lead,2022,2022-06-22,1277,Innsbruck,605,Madisyn,TAUTE,27.0,female,USA,,,"Limited Range, Power & Stability 3: RP3",1997-04-05,True
13071,18,speed,2021,2021-08-31,1186,Voronezh,14,Dmitriy,KOSTYUKOV,20.0,male,KAZ,,,,2004-05-29,True
13114,8,lead,2023,2023-05-18,1335,Salt Lake City,565,Meaghan,CUSACK,35.0,female,USA,,,Single-leg/ Single-legged Climbing: AL2,1988-10-27,True
13070,35,boulder,2021,2021-08-31,1186,Voronezh,35,Saule,KALBANOVA,18.0,female,KAZ,,,,2006-06-05,True
13082,9,lead,2021,2021-09-17,1225,Moscow,529,Murali,-,20.0,male,IND,,,Visually Impaired Climbing: B1,2004-09-15,True
13133,7,lead,2022,2022-05-26,1278,Salt Lake City,597,Julie,POSTMA,56.0,female,AUS,159.0,,"Limited Range, Power & Stability 1: RP1",1968-07-06,True
13137,5,lead,2021,2021-10-11,1224,United States,529,Eris,SKENDERI,37.0,male,USA,,,Visually Impaired Climbing: B1,1987-03-24,True
13146,19,boulder,2021,2021-10-10,1212,Soure,239,Tomas,KAARTINEN,19.0,male,FIN,167.0,178.0,,2004-11-11,True
13041,2,lead,2024,2024-09-12,1392,Koper,373,Nonoha,KUME,20.0,female,JPN,161.0,,,2003-12-17,True
13126,10,lead,2024,2024-05-09,1388,Salt Lake City,589,Elliott,NGUYEN,28.0,male,USA,,,"Limited Range, Power & Stability 2: RP2",1995-11-02,True
13160,39,boulder,2022,2022-09-01,1246,United States,27,Hyoju,LEE,21.0,female,KOR,,,,2003-01-16,True
13111,8,lead,2023,2023-08-10,1338,Bern,537,Connor,GEAREY,20.0,male,USA,,,Visually Impaired Climbing: B3,2004-07-31,True
13127,42,boulder,2024,2024-09-29,1375,Troyes,255,Clara,STRICKER,17.0,female,DEN,,,,2007-01-13,True
13122,25,speed,2023,2023-09-15,1309,Rome,226,Ti̇mur,TAŞ,23.0,male,TUR,,,,2001-02-28,True
13155,4,speed,2024,2024-09-12,1392,Koper,354,Taeung,MOON,23.0,male,KOR,166.0,,,2001-02-22,True
13188,37,boulder,2022,2022-04-24,1259,Soure,239,Diogo,CORREIA,18.0,male,POR,,,,2006-07-12,True
13143,21,lead,2024,2024-06-25,1387,Innsbruck,561,Jeremy,RITCHIE,37.0,male,CAN,,,Single-leg/ Single-legged Climbing: AL2,1986-10-11,True
13204,22,boulder,2021,2021-10-10,1212,Soure,255,Thea,NOVAK,19.0,female,SWE,,,,2005-04-18,True
13194,32,boulder,2021,2021-10-10,1212,Soure,243,Miguel,VIEIRA,17.0,male,POR,,,,2006-12-13,True
13212,34,boulder,2024,2024-04-07,1377,Curno,251,Viola,BERGAMELLI,18.0,female,ITA,,,,2006-05-05,True
13192,48,boulder,2022,2022-08-06,1272,Graz,255,Laura,MATOS,18.0,female,POR,,,,2006-03-08,True
13142,3,lead,2024,2024-05-09,1388,Salt Lake City,753,Shamus,BOULIANNE,25.0,male,CAN,,,Partial Hand: AU3,1999-10-06,True
12925,7,lead,2021,2021-07-25,1219,Veliko Tarnovo,257,Ema,BOGOEVA,18.0,female,BUL,,,,2006-03-27,True
13139,13,lead,2023,2023-08-10,1338,Bern,581,Giovanna,DUBUC,20.0,female,USA,,,Partial-arm / Partial-armed Climbing: AU2,2004-10-04,True
13186,33,boulder,2024,2024-04-21,1365,Soure,251,Ariana,SIMÕES,17.0,female,POR,,,,2006-12-05,True
13206,40,boulder,2022,2022-08-06,1272,Graz,255,Thea,NOVAK,19.0,female,SWE,,,,2005-04-18,True
13211,27,boulder,2023,2023-08-27,1304,South Korea,11,Shai,KEREM,20.0,male,ISR,,,,2004-06-19,True
13187,44,boulder,2024,2024-04-21,1365,Soure,255,Sara,SANTOS,17.0,female,POR,,,,2007-08-28,True
13223,18,boulder,2021,2021-12-06,1231,Ibarra,439,Martina,RODRIGUEZ OYOLA,22.0,female,ARG,156.0,,,2002-02-05,True
13209,8,boulder,2024,2024-09-29,1375,Troyes,235,Gad,PICK,18.0,male,ISR,,,,2006-02-28,True
13208,32,boulder,2024,2024-09-29,1375,Troyes,251,Reut,RAM,17.0,female,ISR,,,,2006-12-13,True
13224,9,boulder,2023,2023-12-18,1347,Mar del Plata,435,Nahuel Gustavo,GOMEZ,27.0,male,ARG,,,,1997-05-05,True
13075,38,boulder,2021,2021-08-31,1186,Voronezh,15,Artem,MEDVEDEV,20.0,male,KAZ,,,,2004-08-05,True
13193,29,boulder,2024,2024-04-21,1365,Soure,235,José,GOMES,19.0,male,POR,173.0,,,2005-09-19,True
13147,47,boulder,2023,2023-04-30,1292,Seoul,3,Sungsu,LEE,25.0,male,KOR,170.0,,,1999-04-28,True
13233,8,speed,2021,2021-12-18,1252,Johannesburg,610,Jonathan,THOMSON,20.0,male,RSA,,,,2004-04-10,True
13229,9,speed,2021,2021-12-06,1231,Ibarra,438,Samanta,RUALES,21.0,female,ECU,,,,2002-12-02,True
13232,11,boulder,2021,2021-12-18,1252,Johannesburg,611,Kyle,HARDIE,18.0,male,RSA,166.0,169.0,,2006-07-03,True
13247,7,boulder,2021,2021-12-18,1252,Johannesburg,615,Elizabeth,KAMUGISHA,33.0,female,UGA,,,,1991-03-16,True
13191,34,boulder,2022,2022-04-24,1259,Soure,243,Filipe,CARVALHO,17.0,male,POR,165.0,,,2007-04-15,True
13260,36,boulder,2024,2024-04-21,1365,Soure,255,Nina,HENTSCHEL,16.0,female,SUI,,,,2008-05-23,True
13230,21,boulder,2021,2021-12-06,1231,Ibarra,435,Mathew Sebastian,CISNEROS COLLAGUAZO,25.0,male,ECU,,,,1998-10-16,True
13239,5,speed,2021,2021-12-18,1252,Johannesburg,610,Julian,DE WET,24.0,male,RSA,171.0,,,2000-09-01,True
13189,51,boulder,2022,2022-08-06,1272,Graz,259,Lara,RAMALHO,17.0,female,POR,,,,2007-04-11,True
13240,4,boulder,2021,2021-12-18,1252,Johannesburg,611,Olwethu,MKHWANAZI,23.0,male,RSA,,,,2001-04-11,True
13242,11,boulder,2021,2021-12-18,1252,Johannesburg,611,Zander,VAN DER WESTHUIZEN,19.0,male,RSA,1710.0,1780.0,,2005-02-22,True
13236,4,speed,2021,2021-12-18,1252,Johannesburg,610,Badenhorst,WIAN,20.0,male,RSA,,,,2004-07-04,True
13246,11,boulder,2021,2021-12-18,1252,Johannesburg,611,Emmanuel,KIWANDA,38.0,male,UGA,,,,1985-12-25,True
13185,61,lead,2024,2024-09-29,1375,Troyes,237,Pedro,GONÇALVES,17.0,male,POR,,,,2007-03-15,True
13249,7,boulder,2021,2021-12-18,1252,Johannesburg,615,Maria,NAMUTEBI,25.0,female,UGA,,,,1999-08-09,True
13248,11,boulder,2021,2021-12-18,1252,Johannesburg,611,Douglas,SSEBBOWA,36.0,male,UGA,,,,1988-09-28,True
13288,1,lead,2024,2024-09-28,1391,Arco (TN),758,Rosalie,SCHAUPERT,18.0,female,GER,,,Partial Hand: AU3,2006-05-09,True
13153,22,speed,2024,2024-10-06,1361,Seoul,2,Yongjun,JUNG,21.0,male,KOR,167.0,176.0,,2003-06-05,True
13220,47,lead,2024,2024-10-06,1361,Seoul,5,Melissa Esther,CHEN CHEN,25.0,female,PER,,,,1999-01-11,True
13158,14,speed,2024,2024-10-06,1361,Seoul,6,Hanareum,SUNG,19.0,female,KOR,158.0,,,2005-05-17,True
13183,66,boulder,2024,2024-10-06,1390,Genova,227,Kasparas,SISKAUSKAS,20.0,male,LTU,165.0,,,2004-02-24,True
13210,8,boulder,2024,2024-09-01,1381,Villars,227,Oren,PRIHED,19.0,male,ISR,,,,2004-11-27,True
13234,14,speed,2024,2024-08-11,1386,Paris,334,Aniya,HOLDER,23.0,female,RSA,,,,2001-08-03,True
13279,36,lead,2022,2022-05-29,1262,Imst,241,Jeppe Lou,LARSEN,17.0,male,NOR,,,,2007-10-07,True
13149,39,boulder,2024,2024-10-06,1361,Seoul,3,Sungjoon,CHAE,30.0,male,KOR,170.0,183.0,,1993-11-15,True
13291,34,boulder,2022,2022-08-06,1272,Graz,259,Petra,BRKIĆ,16.0,female,CRO,,,,2008-08-03,True
13256,38,lead,2023,2023-09-16,1330,Helsinki,233,Benjamin,KURKI,18.0,male,FIN,185.0,7.0,,2005-11-01,True
